uniforme	exponenziale	lorentziana
0.624917	0.0934181	-0.569531
0.57682	2.68633	-22.0407
0.354781	1.48043	-0.779539
0.765065	1.17187	-6.97094
0.935248	1.59337	1.52442
0.0376856	0.199691	-0.369312
0.509008	1.06055	-0.710576
0.973379	2.17051	0.286219
0.638158	0.990425	-9.23503
0.319065	1.95522	-2.65863
0.174071	2.18024	-2.24045
0.727718	0.558468	-1.97725
0.982018	0.733863	-0.400016
0.336383	1.3496	-0.795094
0.583011	0.593633	-5.77874
0.0132215	1.2493	-1.87695
0.290425	1.98312	0.417014
0.395069	1.34633	3.86036
0.505281	1.55454	0.363583
0.175733	0.764808	0.333893
0.618015	2.22994	5.02067
0.337268	0.266936	0.378611
0.508043	0.951844	6.62856
0.739284	0.12459	-1.19503
0.0182552	0.384368	-0.0774973
0.479581	1.25466	0.153534
0.464369	0.181352	-0.968765
0.353854	0.634512	1.16931
0.402009	0.345181	1.07084
0.695941	0.0207418	-0.109083
0.473681	2.00843	0.460345
0.602482	0.134274	0.394472
0.769551	0.719501	1.33726
0.844652	0.0908415	0.564804
0.662713	0.526182	-0.0272463
0.0159706	0.0547636	-0.461748
0.806398	0.0621794	0.234342
0.0681109	0.119308	-0.967912
0.411963	0.87355	1.31334
0.0449747	0.14027	2.94422
0.270778	0.0696514	2.25823
0.66114	0.259498	8.94962
0.0886901	0.892381	-3.84146
0.854767	0.0644109	0.0759692
0.687848	0.844567	1.57708
0.344127	0.0774316	-0.298774
0.39221	0.321725	-0.270762
0.600365	1.55636	21.4205
0.116499	2.21745	13.0323
0.306183	1.18515	-0.399195
0.803642	1.64042	1.31536
0.803141	0.621166	-2.55598
0.276166	0.241739	4.24492
0.498633	0.702267	1.77865
0.597186	3.84712	3.05458
0.109842	2.28111	0.232155
0.314736	0.527829	9.73569
0.838793	4.03407	0.785278
0.4739	1.56494	-0.067673
0.127848	0.60604	-0.147502
0.759225	0.768411	-1.52077
0.488026	0.701523	0.501707
0.52627	0.346996	-0.605127
0.284293	1.19373	-1.73458
0.607181	0.354509	0.859926
0.737399	0.441824	0.185473
0.18046	0.648473	-0.093203
0.370615	0.633028	-4.1132
0.571056	0.58138	3.11385
0.591277	0.431963	-0.869402
0.585015	0.104866	-0.0930512
0.258437	0.881979	-5.40813
0.756348	1.1095	4.91468
0.48728	0.351451	-0.348089
0.0553079	0.733785	-1.72514
0.389218	2.18072	1.56258
0.707028	0.264922	-3.85878
0.115088	0.874162	-1.93724
0.421614	1.88011	-0.91487
0.26157	0.660708	-5.58239
0.0522703	0.300749	-0.86237
0.662488	0.629345	3.4613
0.0883459	1.21288	1.20892
0.0108105	0.864723	0.163695
0.794312	0.060199	-0.629689
0.472221	2.26	-11.4097
0.259497	1.36023	29.2392
0.0704946	3.53963	-1.84455
0.539438	1.40726	0.355394
0.765983	1.10335	3.70561
0.931258	0.927512	0.114889
0.132007	0.474542	3.19724
0.237656	0.310311	0.297332
0.29225	0.96304	3.12056
0.0514258	0.17615	-4.81061
0.513748	3.73681	-1.84139
0.900172	0.160713	6.11593
0.273367	2.20804	-0.418801
0.694602	2.71231	-2.31007
0.485053	0.359103	0.276131
0.539754	0.183932	-0.553527
0.436861	0.106558	1.40265
0.544138	0.168666	-1.56342
0.962238	0.0417592	0.323509
0.553716	1.27821	0.581273
0.0697234	0.79258	0.149284
0.591822	0.736339	2.81342
0.736618	1.28422	2.48959
0.862327	1.26246	1.04433
0.567229	0.0990103	0.505934
0.293764	0.0713331	0.0851365
0.469937	0.227623	-0.239049
0.34085	0.120766	-3.15205
0.77571	0.0349912	0.349867
0.828805	0.125164	-11.5512
0.0955646	1.46494	-0.564226
0.0483068	1.38514	-1.5121
0.248871	0.139999	0.525456
0.31092	2.63708	-2.7678
0.0192665	0.217912	-1.15355
0.161885	1.60902	0.928334
0.328221	0.0302907	0.143457
0.37002	1.89846	-0.544048
0.178276	4.54096	1.68523
0.667314	0.834997	-0.378632
0.479799	0.051752	-11.4586
0.340517	0.766886	0.121492
0.179354	0.00985689	-4.85529
0.121448	0.291018	-1.03102
0.612532	0.587676	1.20684
0.13221	0.63658	-3.6533
0.514908	1.56772	0.49865
0.175932	2.15706	3.39746
0.990648	0.123371	-20.5099
0.79506	5.29503	-1.03199
0.401338	2.78805	-0.0580673
0.106506	0.079497	4.58769
0.937017	0.823094	-0.194484
0.764016	0.457527	-7.67661
0.77719	0.312193	0.273008
0.00105394	0.650658	-9132.82
0.69087	1.08697	0.802414
0.0613128	1.49495	3.6519
0.15342	2.55169	0.210642
0.284635	0.639893	1.15014
0.698156	1.41475	15.4645
0.464846	1.21631	0.152963
0.568179	2.12797	0.577696
0.258898	0.183495	-1.03194
0.222973	2.48489	0.185629
0.288935	0.410467	1.70843
0.139374	0.608694	0.571405
0.757565	0.742332	2.10605
0.70268	0.260378	0.0614178
0.278722	0.0298418	55.8437
0.436612	3.46873	-0.0836433
0.914067	0.278207	1.46127
0.737168	0.663394	1.96352
0.845828	1.84665	-15.5669
0.947743	0.545654	0.778702
0.54062	4.95497	2.92885
0.295367	0.440257	-5.21695
0.968742	0.232719	-0.705823
0.663283	0.296001	3.26295
0.46233	2.18853	-0.821984
0.711676	0.0864346	-0.571757
0.388627	0.799891	-0.284951
0.644977	4.61537	-33.7794
0.161667	0.870848	0.461537
0.685112	1.34736	0.40979
0.935252	0.956836	-2.28295
0.314144	0.546065	0.508435
0.687616	1.21557	-3.50244
0.919351	0.373182	-0.358308
0.947926	0.078067	1.09226
0.054259	0.299985	1.55883
0.483774	2.57997	-1.28967
0.668566	0.823138	-1.00329
0.685708	0.238577	1.72187
0.0645784	0.446968	0.360742
0.697967	0.0378377	-6.91655
0.479144	1.32518	-1.94383
0.566514	2.32131	1.57309
0.752798	0.503243	-7.32156
0.853816	3.63167	3.79063
0.319755	1.05876	1.1393
0.0966515	0.325074	2.39814
0.371567	0.0618455	-2.63617
0.287051	0.680612	2.9236
0.331352	0.132595	0.377099
0.855059	0.344093	-5.63852
0.173888	4.21421	50.4693
0.36479	2.10122	0.247832
0.145739	1.1536	-0.574356
0.128134	0.54245	-5.38706
0.705236	2.41314	1.85242
0.697075	1.29478	0.655355
0.438455	0.830969	0.395089
0.343348	5.37321	-0.0184223
0.616037	1.52657	-0.841517
0.892695	3.47172	-0.165788
0.702522	3.52625	0.866221
0.758358	1.41108	2.92148
0.748538	3.60683	-4.32815
0.0757755	0.509638	-0.0251276
0.538766	0.085476	-0.136815
0.706381	0.102074	-0.6841
0.43998	0.366073	0.408403
0.629322	0.0466556	0.416134
0.722047	1.59954	0.984395
0.701214	0.125911	0.230551
0.733589	0.00321036	-2.1482
0.324449	0.0763956	-0.451004
0.367979	1.1432	1.65352
0.83326	1.20704	-0.188947
0.275425	1.04121	0.76763
0.0804002	1.46905	-1.34565
0.420258	1.08421	-4.38507
0.951816	0.754583	-0.809647
0.405437	0.0734402	0.929755
0.625767	1.10017	-0.345654
0.914112	0.0155576	2.3502
0.283007	0.234391	-4.27943
0.662885	0.606708	2.75364
0.934047	1.20173	0.468895
0.837862	0.770334	-0.407586
0.375065	0.362892	-1.67481
0.488818	0.359181	-2.12218
0.719442	0.151509	0.190246
0.484238	0.68542	-4.44275
0.935125	0.622178	0.646311
0.22196	0.47485	-1.93275
0.827558	0.261264	0.352315
0.809546	0.236007	1.61137
0.409691	1.02874	1.70432
0.980707	1.10503	-0.934373
0.960593	0.0853888	-0.23134
0.13675	0.490693	4.5179
0.593845	0.175981	-0.376562
0.165956	0.214769	0.153041
0.851075	0.799977	-2.68678
0.464051	1.54204	-0.290183
0.505143	1.53188	-1.46508
0.10126	1.74285	-4.34562
0.349952	3.8585	2.0894
0.370851	0.464079	0.351461
0.943732	0.99484	0.111617
0.773748	0.803577	3.53397
0.624766	0.903851	2.11218
0.0266696	1.46257	-1.2547
0.141114	0.645939	0.494433
0.307971	1.35387	2.0726
0.0668635	0.138174	0.748758
0.865298	0.2003	1.71201
0.580451	0.339833	4.2136
0.283292	0.959263	0.964378
0.971652	2.53828	0.923413
0.127319	0.856176	-6.98286
0.199426	1.60163	0.249018
0.412673	0.45245	-0.14104
0.565318	0.454095	6.51354
0.521363	0.270027	2.10113
0.854182	2.6941	0.119174
0.58723	2.34352	1.33859
0.581296	0.620545	2.93837
0.811549	0.00747272	0.571164
0.0654006	0.248471	1.43521
0.538257	0.999438	1.55859
0.0100504	0.0699804	3.38886
0.0903353	1.11836	0.105975
0.964343	0.443485	0.195042
0.089533	0.501207	-3.04979
0.620098	0.179471	-3.2829
0.00843282	0.0293014	-0.396356
0.130781	0.175249	-1.60652
0.411747	0.0497189	4.90027
0.734051	0.341809	5.90118
0.253787	2.18451	-23.164
0.132967	1.37032	-0.39488
0.123131	0.469497	14.3968
0.991994	1.06013	-19.6589
0.328453	0.283505	0.136873
0.35268	0.361519	-0.917624
0.312641	0.655103	0.0299361
0.490613	0.260097	1.31224
0.175228	0.813446	-1.39946
0.760204	1.38419	-0.449983
0.432035	0.914328	2.16227
0.888905	0.340753	1.78793
0.746135	1.19791	-0.714099
0.192961	0.53711	-1.53243
0.8802	0.0919049	0.360718
0.552343	1.48129	0.4939
0.254653	0.190452	-0.0421569
0.229164	0.318321	0.564513
0.387423	0.149285	0.874867
0.393316	0.218826	0.658423
0.966312	2.99177	1.12052
0.619868	0.769456	0.782195
0.930612	0.172116	44.7333
0.176372	0.4557	-0.800581
0.0928664	0.47117	-2.1641
0.478416	0.782372	0.72482
0.835711	1.51611	-0.58285
0.205942	0.252121	0.422659
0.079554	0.123084	0.759025
0.898665	0.0328316	-1.16682
0.444749	0.232824	0.905455
0.609283	0.0783408	6.88203
0.510395	1.56041	-1.81273
0.599174	0.312966	1.61721
0.767635	0.003933	0.0224358
0.0694377	0.118188	0.128901
0.481433	0.187465	1.78109
0.630427	0.262793	0.403728
0.95948	3.34496	-0.270435
0.647067	0.460851	-2.95701
0.866144	1.29829	-0.0773387
0.540367	0.543013	-0.184075
0.350878	0.540292	-0.417097
0.144706	1.11024	0.294232
0.961929	2.38803	1.89404
0.918105	0.147815	-9.01589
0.73028	1.65499	-1.41429
0.79474	2.09692	-6.34551
0.883876	2.14693	2.3613
0.518445	0.610183	-5.20383
0.284808	0.0897684	-0.223508
0.469372	0.219365	-2.30031
0.365438	0.0429826	-0.542087
0.646344	0.047752	-1.66758
0.230136	2.09349	1.29218
0.287026	0.190891	-0.845024
0.719982	0.21613	-1.47878
0.92996	1.36132	6.19007
0.914398	0.530998	-1.14536
0.688545	0.00149371	0.297756
0.278463	0.358134	-1.95819
0.656511	1.58097	-1.60569
0.809524	0.460571	0.450492
0.635815	0.674948	-0.0676563
0.0938644	0.197039	-3.84381
0.453631	0.290138	0.33912
0.0814086	0.166155	0.416365
0.496043	0.714865	-0.320042
0.821233	2.1339	0.135945
0.0807719	1.77407	-0.959424
0.664477	0.943019	-0.737937
0.961905	0.191545	-0.106243
0.952715	0.64537	1.06998
0.604766	1.26793	1.7695
0.294448	1.4393	-0.317941
0.659802	0.129519	-4.443
0.801112	0.437386	-0.582297
0.26901	0.412587	1.24737
0.64456	0.119278	0.294893
0.147837	1.15128	1.46986
0.355279	1.87629	-1.79799
0.268601	2.75175	-1.85721
0.465524	0.783714	-0.0709664
0.128231	1.34964	-0.116248
0.229822	0.0141552	-4.05476
0.599764	0.223958	-0.656561
0.879807	0.326494	1.02109
0.815413	3.52781	-0.0068536
0.034652	1.08411	-2.8489
0.690261	4.31673	-1.75187
0.189216	0.0753796	2.87859
0.524818	1.46057	0.909222
0.513128	1.43744	-3.65572
0.0113304	1.4894	1.13781
0.715448	0.635296	0.221998
0.285811	0.195034	-32.029
0.438016	1.66884	-0.845441
0.0377586	2.45451	1.91693
0.331637	0.0489243	-0.894096
0.33636	0.176074	0.5136
0.49078	2.16268	-0.459515
0.321547	0.146393	-1.70435
0.0155337	2.40889	-0.459212
0.021972	1.43863	26.769
0.941616	0.141586	-721.807
0.980577	0.84594	-2.53311
0.549833	0.0347208	0.0243771
0.285716	0.193886	2.46366
0.93616	0.812219	-1.25884
0.324749	1.38019	-0.0890315
0.531307	0.439234	-0.343538
0.582272	0.498607	-1.60687
0.402166	1.27088	-0.913049
0.740089	0.199179	0.0742636
0.278308	1.08729	-1.1527
0.753028	0.465404	-0.288784
0.119191	0.816579	1.21498
0.261759	0.396372	0.286957
0.727459	0.944003	-0.316103
0.831249	0.24408	-0.0785698
0.231287	0.021821	0.55429
0.769212	0.756138	1.0737
0.697877	0.791594	0.0559519
0.669926	0.826925	0.268989
0.592739	0.77774	0.0166544
0.553736	0.0967996	-1.44885
0.219155	1.4944	0.994936
0.0574804	0.726884	1.28533
0.767429	0.321244	-0.0225813
0.607388	1.0115	0.951539
0.243059	0.934782	0.00265567
0.0592461	0.712909	-11.4328
0.481871	0.197812	-1.45988
0.673104	0.792277	1.38244
0.794993	1.00735	7.19152
0.740494	0.127999	5.71251
0.870157	1.29987	0.895964
0.533134	0.246006	5.80736
0.30773	0.940782	-0.209409
0.328369	0.457938	0.37713
0.236943	1.64816	-1.75912
0.694721	0.61597	0.321728
0.885819	1.64119	-0.880117
0.987887	0.604308	-2.73283
0.374556	0.167469	-2.48317
0.400101	0.480533	-0.929087
0.974794	0.699259	-9.60467
0.54731	0.144814	0.876037
0.0556905	0.685326	2.23906
0.427848	1.61863	0.46488
0.286587	0.151179	-0.537197
0.130627	1.05221	-1.86959
0.3189	0.52765	-0.630476
0.493716	0.731014	29.6189
0.824122	1.01992	-2.16109
0.253251	1.22397	-1.13267
0.98607	0.170217	-2.24227
0.0744317	0.0575257	-0.201506
0.948226	0.597011	-3.40241
0.618818	1.33739	3.47414
0.696616	0.237383	0.841412
0.38421	0.973189	-0.324751
0.164043	0.126254	2.7068
0.821246	0.659558	-1.66384
0.0907953	0.0130519	-0.312206
0.091601	0.722823	0.193167
0.728718	2.37109	-0.433831
0.201996	0.852963	0.551351
0.883986	3.0601	-0.716398
0.577936	3.10605	-1.69245
0.385169	0.451954	-2.23504
0.126391	3.53178	0.874719
0.986118	1.42669	-2.61144
0.35623	3.39399	0.0635371
0.127398	0.51208	-1.30233
0.407309	3.58686	-2.32395
0.857896	0.200856	0.706675
0.282613	0.385998	-4.01835
0.551369	0.852078	-276.869
0.0957656	0.327538	2.04513
0.561553	2.09263	0.68767
0.836821	0.703958	-1.09753
0.22371	1.52184	-9.22206
0.545773	0.213562	3.56092
0.843338	0.419422	0.28645
0.803285	0.044489	0.505283
0.821213	2.75082	-1.51533
0.809042	0.0319303	15.3364
0.743899	2.41246	0.428397
0.772892	0.105428	-0.104698
0.301446	0.282658	0.195084
0.881028	2.05392	0.561868
0.118273	0.92013	-0.203664
0.974421	0.251817	2.73491
0.834224	0.513219	2.70395
0.0546702	1.66238	-0.11901
0.788029	0.0719592	-0.00507772
0.844477	0.0206501	3.34112
0.96174	0.146153	1.60789
0.186891	0.460718	-0.396929
0.353848	2.58559	0.170035
0.609824	1.49997	3.06735
0.799787	0.549842	-3.59712
0.684113	3.76934	0.800935
0.758583	0.203938	2.85983
0.984263	0.283268	-2.35442
0.912891	0.123732	-1.37568
0.699222	0.632124	2.8387
0.0808335	0.156372	0.668426
0.215621	0.509612	-9.70988
0.692592	0.464882	-0.779066
0.729641	0.593863	0.609805
0.610812	0.0013872	1.01435
0.342309	0.848631	-0.929896
0.0723007	0.100336	-1.17541
0.434486	0.582537	-9.698
0.648572	0.703579	-0.710461
0.162813	0.984777	-1.14527
0.686999	0.368435	1.62999
0.0617579	1.86983	2.20697
0.585499	1.95785	3.00663
0.45823	0.303542	-1.55715
0.125622	0.381415	-0.216642
0.00163514	0.828998	-2.60496
0.380585	0.104675	-8.81064
0.154542	2.59391	-0.165082
0.753708	0.62852	-0.732297
0.360353	0.388071	-0.111348
0.501987	0.0892115	-3.53825
0.92812	1.86091	21.8044
0.26047	1.75613	0.330345
0.37577	0.426457	-2.23792
0.531404	1.38781	2801.87
0.149366	2.78647	-0.0804675
0.195674	0.183177	3.27059
0.359251	0.34231	0.698896
0.964998	2.4725	-0.171121
0.773447	2.15735	1.94164
0.42679	3.29415	-0.612525
0.631319	4.20652	0.125247
0.112056	0.203702	17.5208
0.915555	1.82391	12.2213
0.816183	2.43763	5.33582
0.696847	0.408641	-0.307095
0.495089	0.480116	0.8423
0.326542	0.554531	1.00253
0.173275	1.05366	-6.61068
0.349269	1.53392	0.760792
0.677053	1.89763	4.02512
0.0925533	0.116764	-0.0825485
0.390538	0.171311	-3.9941
0.266091	0.956658	-9.74589
0.149188	0.639426	0.0207642
0.74225	0.217908	-1.48794
0.86897	0.14548	-0.154689
0.317288	1.30588	6.56112
0.753596	0.550379	0.130008
0.0244431	0.00685969	2.72532
0.153836	1.0967	0.931444
0.705104	0.250071	-73.0623
0.316833	2.26129	-1.05067
0.227713	0.9692	1.54666
0.94147	0.289635	-0.455194
0.233374	1.28768	0.312833
0.744123	2.35033	-0.101464
0.706411	0.563879	-0.415971
0.120779	0.636945	-1.09113
0.605278	0.164344	-0.492967
0.0593638	3.59841	0.698262
0.7522	0.258852	5.41828
0.647891	0.892803	-0.970522
0.402949	0.796644	1.08311
0.846195	0.335701	1.5545
0.948895	0.0360237	0.491514
0.219558	0.286075	-0.937404
0.13675	1.76007	0.336313
0.60344	0.974383	-0.498398
0.356293	0.111933	15.0227
0.842048	1.42494	1.2747
0.886139	0.10189	0.0255557
0.809126	5.60805	1.22398
0.315266	3.38743	-0.368487
0.450284	0.518491	0.953653
0.101684	0.479554	44.6939
0.406935	3.6032	-1.42461
0.22469	1.3042	-0.404297
0.21105	0.771575	4.27609
0.206246	0.0713788	0.0869893
0.184637	1.61717	-0.0148626
0.527539	1.89874	-1.78576
0.569507	0.407757	-1.80395
0.923842	0.414394	1.96879
0.584366	2.40973	-1.51269
0.419276	1.14612	-6.31778
0.526785	4.2426	0.361022
0.572251	3.58036	4.78014
0.129222	0.520501	-1.20589
0.860842	0.463958	-5.20157
0.155871	0.206938	5.08091
0.768481	1.57728	-0.94345
0.410666	1.97922	8.09735
0.589062	0.891585	-2.96096
0.592522	0.72376	-1.70826
0.59745	4.17993	0.395106
0.778785	2.06079	0.668153
0.560967	0.0920699	-0.0712654
0.327949	4.1736	0.855746
0.859653	0.957308	-0.824972
0.116262	0.277532	-1.27006
0.08101	2.14256	0.384534
0.762145	0.84123	-0.703824
0.713136	0.0539149	-0.470584
0.741511	2.73631	-0.587305
0.520566	0.0161449	0.54395
0.863831	0.247515	-3.28888
0.12253	2.23936	0.918159
0.243042	0.429895	-0.02957
0.670652	3.03602	-0.698666
0.169279	2.14563	0.86362
0.880551	0.563702	-1.42748
0.342828	0.639932	-2.98826
0.338184	2.59906	-2.43337
0.013072	2.60483	-0.270643
0.52642	0.444834	-16.1629
0.449951	0.017871	-0.534515
0.61389	1.19065	-0.966366
0.125843	0.385752	-0.655495
0.796105	1.61996	0.500004
0.906684	1.60211	0.175745
0.460515	0.362172	0.948922
0.895077	2.06026	0.195244
0.939706	0.377774	0.0826179
0.838579	0.0599	-18.1323
0.891225	0.661453	-0.415039
0.534331	3.23754	-3.67341
0.564163	0.0797613	-3.24204
0.570292	3.35963	7.4872
0.371922	0.661554	-5.5293
0.0440641	1.52086	-0.186799
0.930962	0.337318	-2.09466
0.613266	0.534239	-0.777603
0.373136	0.174475	4.51297
0.605386	0.760617	-2.47798
0.778511	0.0302577	-422.845
0.904845	0.0407962	-0.533007
0.746453	0.8359	0.0617381
0.389233	0.678164	-0.390934
0.761061	0.662928	0.828542
0.196875	0.0578578	-0.231438
0.180216	1.93257	-0.396327
0.681997	0.398337	-1.4714
0.107897	0.0256919	1.94593
0.952629	0.274607	0.29505
0.116246	0.571902	-0.12695
0.749784	1.01368	1.89827
0.809136	0.0218295	0.71339
0.792528	2.55915	0.934875
0.744113	0.0901314	1.26135
0.543912	0.759894	0.862451
0.822829	0.284106	-0.310989
0.191324	2.83941	2.54166
0.936378	0.543884	-4.1737
0.777966	1.42317	-2.81551
0.860793	1.54205	2.28128
0.813235	1.09804	0.850791
0.995234	2.32212	-0.493546
0.200633	0.384822	0.339853
0.230142	0.0906161	-0.325854
0.3992	2.1364	-1.18533
0.93991	3.0438	-0.840167
0.199327	1.93553	-2.2759
0.0600416	2.19394	5.23609
0.59551	1.02617	-0.188477
0.710617	1.10761	-7.83876
0.878621	0.275935	-1.52166
0.698608	0.97458	5.02925
0.420282	0.479215	-2.78012
0.378029	3.20169	-8.70695
0.177868	0.0523226	-2.80562
0.88693	1.07157	0.826204
0.369665	0.490143	-0.457398
0.350247	0.686601	1.93244
0.668101	0.252707	6.92853
0.863175	0.676026	0.878904
0.416462	0.0854837	1.38141
0.128873	0.977746	1.42163
0.674809	0.752134	4.02084
0.270932	0.365217	1.16542
0.578672	2.39568	0.971115
0.692578	0.28286	-1.49572
0.117126	0.0287888	-0.611454
0.68723	1.8926	2.21378
0.343929	0.914379	-0.903844
0.734787	1.15848	1.30768
0.77321	3.25183	-3.5245
0.885694	0.872321	-47.9894
0.319056	0.304707	-0.850901
0.249896	0.996042	0.807063
0.945327	0.258466	-4.39708
0.341551	0.96779	-24.6558
0.104166	0.701055	-0.389427
0.191441	0.653303	-1.71382
0.106669	0.631366	0.592355
0.793758	3.90247	5.88414
0.921495	0.455443	0.679377
0.801597	3.03386	-1.1098
0.997034	0.971583	-0.841756
0.325423	1.39199	2.87219
0.0951646	0.420909	0.310488
0.763404	0.763885	1.63341
0.758879	0.952556	-2.82191
0.920466	0.521386	0.153349
0.495372	0.763157	3.06476
0.428383	1.25298	0.307198
0.563233	0.962846	0.711479
0.909711	1.68655	-0.138362
0.726394	1.68685	138.812
0.239447	1.38273	-8.52553
0.291809	0.14575	4.027
0.334281	0.88377	-109.397
0.630725	0.0353968	-1.51854
0.162784	0.779183	-1.83784
0.274064	0.433029	6.64633
0.823437	2.90035	0.00970285
0.861454	1.82327	-0.0896268
0.867005	2.2432	-0.944741
0.913801	2.67411	2.02887
0.996286	2.77386	-0.169708
0.382645	2.45538	-7.07097
0.791354	0.931613	-9.37763
0.898367	0.302582	-2.06085
0.134737	1.86547	-0.100151
0.115228	0.0959751	-0.190842
0.718928	0.673834	-0.317991
0.214889	0.522221	-1.97555
0.514708	0.156823	0.12696
0.157326	0.687145	-0.386474
0.451299	0.13648	-0.586312
0.584014	0.702956	-2.96361
0.493864	0.471658	0.977439
0.45775	0.808748	0.290717
0.446791	0.00647918	-1.37331
0.375174	0.679562	-0.326661
0.500838	0.304286	0.485796
0.175605	0.382389	3.17959
0.45922	0.470211	0.947163
0.332544	2.24319	1.27678
0.310195	0.10333	-0.674897
0.664879	1.67974	3.87689
0.263722	1.27958	1.00578
0.293076	0.845251	0.475892
0.370759	1.46121	1.12356
0.808982	1.41507	1.26238
0.292071	0.10212	-4.11218
0.823901	0.0590541	-3.14826
0.0269967	0.0568909	-0.280616
0.80628	0.261437	-0.15071
0.575889	0.956302	8.22581
0.683825	0.164576	-1.07042
0.872857	1.32015	0.411956
0.26474	0.478825	-9.85072
0.810368	0.367804	3.2587
0.0918035	0.280621	1.22795
0.437008	0.0652557	2.52696
0.174083	1.0644	-7.57398
0.945425	0.211288	-0.0448131
0.864572	0.617473	-0.0330886
0.244136	5.20219	3.58637
0.840928	2.11873	-1.48412
0.671096	3.16895	-2.7406
0.997574	0.822316	-8.62445
0.948691	1.66309	8.14377
0.831002	0.115122	1.57213
0.0187834	0.299607	1.01324
0.670983	0.0317183	1.82368
0.708882	0.0690413	0.0704371
0.278613	0.938928	0.429523
0.422674	0.178909	-6.44618
0.960007	0.704198	2.18725
0.867291	0.200072	1.07201
0.294569	1.53188	-7.6348
0.693154	0.520553	3.45096
0.741233	0.12646	-2.01234
0.0313057	0.500045	-0.0664005
0.607948	4.20221	21.9318
0.00678431	0.480675	-4.74837
0.971116	0.611422	-0.492695
0.0966608	0.47094	-2.69623
0.774543	1.92738	-0.547499
0.119763	0.0832642	4.08125
0.256811	0.0789302	-0.0905068
0.0193024	0.70129	-0.258486
0.316238	0.67962	3.61678
0.311775	0.213094	-0.375471
0.562379	0.20109	0.510303
0.197085	0.99513	-1.26574
0.843428	2.13012	0.861672
0.156542	0.0802761	0.423189
0.145574	2.17636	0.285058
0.249543	1.01199	2.90442
0.660336	1.16161	7.66934
0.0297678	0.215335	1.24583
0.0833512	0.910523	0.0886116
0.45114	1.01815	0.0378716
0.445445	0.108784	-6.95926
0.583827	0.791746	-0.497322
0.730983	1.55026	0.21121
0.844638	0.633346	-3.10945
0.502333	0.542929	5.91607
0.364535	2.41482	-2.32916
0.414302	1.86214	-0.717257
0.493936	0.121721	-1.17801
0.737179	0.894864	-4.36876
0.785413	0.875602	0.644538
0.852503	0.394837	0.228644
0.881177	1.32283	0.226814
0.166647	0.829675	-3.7691
0.119625	0.850035	0.451476
0.0567648	0.25966	-9.11648
0.155857	0.457954	-0.546169
0.403512	0.119819	3.17263
0.673482	3.17881	-5.85704
0.585633	0.362814	-0.381129
0.942983	1.14054	-9.50189
0.498268	1.25766	0.692361
0.366132	0.178896	0.849324
0.430694	1.6148	4.33531
0.445245	0.263185	-0.762974
